transfer_id,quote_id,status,reference_number,source_account_id,direction,customer_id,transaction_timestamp,beneficiary_id,beneficiary_account_number,source_amount,target_amount,payment_purpose_key,payment_purpose_name,service_type,source_iban,total_fees,fee_details
LOC-OUT-0002272,QUOTE-LOC-OUT-0002272,COMPLETED,REF-LOC-OUT-0002272,ACC-R3227-001,OUTWARD,R3227,2026-01-15 16:48:00,RET-BEN-000228,770200000001,237.00,237.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000228,0.00,[]
LOC-OUT-0002274,QUOTE-LOC-OUT-0002274,COMPLETED,REF-LOC-OUT-0002274,ACC-R3227-001,OUTWARD,R3227,2026-02-18 16:48:00,RET-BEN-000228,770200000001,248.00,248.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000228,0.00,[]
LOC-OUT-0002276,QUOTE-LOC-OUT-0002276,COMPLETED,REF-LOC-OUT-0002276,ACC-R3227-001,OUTWARD,R3227,2026-03-21 16:48:00,RET-BEN-000228,770200000001,259.00,259.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000228,0.00,[]
LOC-OUT-0002278,QUOTE-LOC-OUT-0002278,COMPLETED,REF-LOC-OUT-0002278,ACC-R3227-001,OUTWARD,R3227,2026-04-24 16:48:00,RET-BEN-000228,770200000001,270.00,270.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000228,0.00,[]
LOC-OUT-0002280,QUOTE-LOC-OUT-0002280,COMPLETED,REF-LOC-OUT-0002280,ACC-R3227-001,OUTWARD,R3227,2026-05-05 16:48:00,RET-BEN-000228,770200000001,281.00,281.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000228,0.00,[]
LOC-OUT-0002282,QUOTE-LOC-OUT-0002282,COMPLETED,REF-LOC-OUT-0002282,ACC-R3228-001,OUTWARD,R3228,2026-01-22 17:49:00,RET-BEN-000229,770200000001,254.00,254.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000229,0.00,[]
LOC-OUT-0002284,QUOTE-LOC-OUT-0002284,COMPLETED,REF-LOC-OUT-0002284,ACC-R3228-001,OUTWARD,R3228,2026-02-03 17:49:00,RET-BEN-000229,770200000001,265.00,265.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000229,0.00,[]
LOC-OUT-0002286,QUOTE-LOC-OUT-0002286,COMPLETED,REF-LOC-OUT-0002286,ACC-R3228-001,OUTWARD,R3228,2026-03-06 17:49:00,RET-BEN-000229,770200000001,276.00,276.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000229,0.00,[]
LOC-OUT-0002288,QUOTE-LOC-OUT-0002288,COMPLETED,REF-LOC-OUT-0002288,ACC-R3228-001,OUTWARD,R3228,2026-04-09 17:49:00,RET-BEN-000229,770200000001,287.00,287.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000229,0.00,[]
LOC-OUT-0002290,QUOTE-LOC-OUT-0002290,COMPLETED,REF-LOC-OUT-0002290,ACC-R3228-001,OUTWARD,R3228,2026-05-12 17:49:00,RET-BEN-000229,770200000001,298.00,298.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000229,0.00,[]
LOC-OUT-0002292,QUOTE-LOC-OUT-0002292,COMPLETED,REF-LOC-OUT-0002292,ACC-R3229-001,OUTWARD,R3229,2026-01-07 18:50:00,RET-BEN-000230,770200000001,271.00,271.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000230,0.00,[]
LOC-OUT-0002294,QUOTE-LOC-OUT-0002294,COMPLETED,REF-LOC-OUT-0002294,ACC-R3229-001,OUTWARD,R3229,2026-02-10 18:50:00,RET-BEN-000230,770200000001,282.00,282.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000230,0.00,[]
LOC-OUT-0002296,QUOTE-LOC-OUT-0002296,COMPLETED,REF-LOC-OUT-0002296,ACC-R3229-001,OUTWARD,R3229,2026-03-13 18:50:00,RET-BEN-000230,770200000001,293.00,293.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000230,0.00,[]
LOC-OUT-0002298,QUOTE-LOC-OUT-0002298,COMPLETED,REF-LOC-OUT-0002298,ACC-R3229-001,OUTWARD,R3229,2026-04-16 18:50:00,RET-BEN-000230,770200000001,304.00,304.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000230,0.00,[]
LOC-OUT-0002300,QUOTE-LOC-OUT-0002300,COMPLETED,REF-LOC-OUT-0002300,ACC-R3229-001,OUTWARD,R3229,2026-05-19 18:50:00,RET-BEN-000230,770200000001,315.00,315.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000230,0.00,[]
LOC-OUT-0002302,QUOTE-LOC-OUT-0002302,COMPLETED,REF-LOC-OUT-0002302,ACC-R3230-001,OUTWARD,R3230,2026-01-14 08:51:00,RET-BEN-000231,770200000001,288.00,288.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000231,0.00,[]
LOC-OUT-0002304,QUOTE-LOC-OUT-0002304,COMPLETED,REF-LOC-OUT-0002304,ACC-R3230-001,OUTWARD,R3230,2026-02-17 08:51:00,RET-BEN-000231,770200000001,299.00,299.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000231,0.00,[]
LOC-OUT-0002306,QUOTE-LOC-OUT-0002306,COMPLETED,REF-LOC-OUT-0002306,ACC-R3230-001,OUTWARD,R3230,2026-03-20 08:51:00,RET-BEN-000231,770200000001,310.00,310.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000231,0.00,[]
LOC-OUT-0002308,QUOTE-LOC-OUT-0002308,COMPLETED,REF-LOC-OUT-0002308,ACC-R3230-001,OUTWARD,R3230,2026-04-23 08:51:00,RET-BEN-000231,770200000001,321.00,321.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000231,0.00,[]
LOC-OUT-0002310,QUOTE-LOC-OUT-0002310,COMPLETED,REF-LOC-OUT-0002310,ACC-R3230-001,OUTWARD,R3230,2026-05-04 08:51:00,RET-BEN-000231,770200000001,332.00,332.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000231,0.00,[]
LOC-OUT-0002312,QUOTE-LOC-OUT-0002312,COMPLETED,REF-LOC-OUT-0002312,ACC-R3231-001,OUTWARD,R3231,2026-01-21 09:52:00,RET-BEN-000232,770200000001,305.00,305.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000232,0.00,[]
LOC-OUT-0002314,QUOTE-LOC-OUT-0002314,COMPLETED,REF-LOC-OUT-0002314,ACC-R3231-001,OUTWARD,R3231,2026-02-24 09:52:00,RET-BEN-000232,770200000001,316.00,316.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000232,0.00,[]
LOC-OUT-0002316,QUOTE-LOC-OUT-0002316,COMPLETED,REF-LOC-OUT-0002316,ACC-R3231-001,OUTWARD,R3231,2026-03-05 09:52:00,RET-BEN-000232,770200000001,327.00,327.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000232,0.00,[]
LOC-OUT-0002318,QUOTE-LOC-OUT-0002318,COMPLETED,REF-LOC-OUT-0002318,ACC-R3231-001,OUTWARD,R3231,2026-04-08 09:52:00,RET-BEN-000232,770200000001,338.00,338.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000232,0.00,[]
LOC-OUT-0002320,QUOTE-LOC-OUT-0002320,COMPLETED,REF-LOC-OUT-0002320,ACC-R3231-001,OUTWARD,R3231,2026-05-11 09:52:00,RET-BEN-000232,770200000001,349.00,349.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000232,0.00,[]
LOC-OUT-0002322,QUOTE-LOC-OUT-0002322,COMPLETED,REF-LOC-OUT-0002322,ACC-R3232-001,OUTWARD,R3232,2026-01-06 10:53:00,RET-BEN-000233,770200000001,322.00,322.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000233,0.00,[]
LOC-OUT-0002324,QUOTE-LOC-OUT-0002324,COMPLETED,REF-LOC-OUT-0002324,ACC-R3232-001,OUTWARD,R3232,2026-02-09 10:53:00,RET-BEN-000233,770200000001,333.00,333.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000233,0.00,[]
LOC-OUT-0002326,QUOTE-LOC-OUT-0002326,COMPLETED,REF-LOC-OUT-0002326,ACC-R3232-001,OUTWARD,R3232,2026-03-12 10:53:00,RET-BEN-000233,770200000001,344.00,344.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000233,0.00,[]
LOC-OUT-0002328,QUOTE-LOC-OUT-0002328,COMPLETED,REF-LOC-OUT-0002328,ACC-R3232-001,OUTWARD,R3232,2026-04-15 10:53:00,RET-BEN-000233,770200000001,89.00,89.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000233,0.00,[]
LOC-OUT-0002330,QUOTE-LOC-OUT-0002330,COMPLETED,REF-LOC-OUT-0002330,ACC-R3232-001,OUTWARD,R3232,2026-05-18 10:53:00,RET-BEN-000233,770200000001,100.00,100.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000233,0.00,[]
LOC-OUT-0002332,QUOTE-LOC-OUT-0002332,COMPLETED,REF-LOC-OUT-0002332,ACC-R3233-001,OUTWARD,R3233,2026-01-13 11:54:00,RET-BEN-000234,770200000001,339.00,339.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000234,0.00,[]
LOC-OUT-0002334,QUOTE-LOC-OUT-0002334,COMPLETED,REF-LOC-OUT-0002334,ACC-R3233-001,OUTWARD,R3233,2026-02-16 11:54:00,RET-BEN-000234,770200000001,350.00,350.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000234,0.00,[]
LOC-OUT-0002336,QUOTE-LOC-OUT-0002336,COMPLETED,REF-LOC-OUT-0002336,ACC-R3233-001,OUTWARD,R3233,2026-03-19 11:54:00,RET-BEN-000234,770200000001,95.00,95.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000234,0.00,[]
LOC-OUT-0002338,QUOTE-LOC-OUT-0002338,COMPLETED,REF-LOC-OUT-0002338,ACC-R3233-001,OUTWARD,R3233,2026-04-22 11:54:00,RET-BEN-000234,770200000001,106.00,106.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000234,0.00,[]
LOC-OUT-0002340,QUOTE-LOC-OUT-0002340,COMPLETED,REF-LOC-OUT-0002340,ACC-R3233-001,OUTWARD,R3233,2026-05-03 11:54:00,RET-BEN-000234,770200000001,117.00,117.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000234,0.00,[]
LOC-OUT-0002342,QUOTE-LOC-OUT-0002342,COMPLETED,REF-LOC-OUT-0002342,ACC-R3234-001,OUTWARD,R3234,2026-01-20 12:55:00,RET-BEN-000235,770200000001,90.00,90.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000235,0.00,[]
LOC-OUT-0002344,QUOTE-LOC-OUT-0002344,COMPLETED,REF-LOC-OUT-0002344,ACC-R3234-001,OUTWARD,R3234,2026-02-23 12:55:00,RET-BEN-000235,770200000001,101.00,101.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000235,0.00,[]
LOC-OUT-0002346,QUOTE-LOC-OUT-0002346,COMPLETED,REF-LOC-OUT-0002346,ACC-R3234-001,OUTWARD,R3234,2026-03-04 12:55:00,RET-BEN-000235,770200000001,112.00,112.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000235,0.00,[]
LOC-OUT-0002348,QUOTE-LOC-OUT-0002348,COMPLETED,REF-LOC-OUT-0002348,ACC-R3234-001,OUTWARD,R3234,2026-04-07 12:55:00,RET-BEN-000235,770200000001,123.00,123.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000235,0.00,[]
LOC-OUT-0002350,QUOTE-LOC-OUT-0002350,COMPLETED,REF-LOC-OUT-0002350,ACC-R3234-001,OUTWARD,R3234,2026-05-10 12:55:00,RET-BEN-000235,770200000001,134.00,134.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000235,0.00,[]
LOC-OUT-0002352,QUOTE-LOC-OUT-0002352,COMPLETED,REF-LOC-OUT-0002352,ACC-R3235-001,OUTWARD,R3235,2026-01-05 13:56:00,RET-BEN-000236,770200000001,107.00,107.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000236,0.00,[]
LOC-OUT-0002354,QUOTE-LOC-OUT-0002354,COMPLETED,REF-LOC-OUT-0002354,ACC-R3235-001,OUTWARD,R3235,2026-02-08 13:56:00,RET-BEN-000236,770200000001,118.00,118.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000236,0.00,[]
LOC-OUT-0002356,QUOTE-LOC-OUT-0002356,COMPLETED,REF-LOC-OUT-0002356,ACC-R3235-001,OUTWARD,R3235,2026-03-11 13:56:00,RET-BEN-000236,770200000001,129.00,129.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000236,0.00,[]
LOC-OUT-0002358,QUOTE-LOC-OUT-0002358,COMPLETED,REF-LOC-OUT-0002358,ACC-R3235-001,OUTWARD,R3235,2026-04-14 13:56:00,RET-BEN-000236,770200000001,140.00,140.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000236,0.00,[]
LOC-OUT-0002360,QUOTE-LOC-OUT-0002360,COMPLETED,REF-LOC-OUT-0002360,ACC-R3235-001,OUTWARD,R3235,2026-05-17 13:56:00,RET-BEN-000236,770200000001,151.00,151.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000236,0.00,[]
LOC-OUT-0002362,QUOTE-LOC-OUT-0002362,COMPLETED,REF-LOC-OUT-0002362,ACC-R3236-001,OUTWARD,R3236,2026-01-12 14:57:00,RET-BEN-000237,770200000001,124.00,124.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000237,0.00,[]
LOC-OUT-0002364,QUOTE-LOC-OUT-0002364,COMPLETED,REF-LOC-OUT-0002364,ACC-R3236-001,OUTWARD,R3236,2026-02-15 14:57:00,RET-BEN-000237,770200000001,135.00,135.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000237,0.00,[]
LOC-OUT-0002366,QUOTE-LOC-OUT-0002366,COMPLETED,REF-LOC-OUT-0002366,ACC-R3236-001,OUTWARD,R3236,2026-03-18 14:57:00,RET-BEN-000237,770200000001,146.00,146.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000237,0.00,[]
LOC-OUT-0002368,QUOTE-LOC-OUT-0002368,COMPLETED,REF-LOC-OUT-0002368,ACC-R3236-001,OUTWARD,R3236,2026-04-21 14:57:00,RET-BEN-000237,770200000001,157.00,157.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000237,0.00,[]
LOC-OUT-0002370,QUOTE-LOC-OUT-0002370,COMPLETED,REF-LOC-OUT-0002370,ACC-R3236-001,OUTWARD,R3236,2026-05-24 14:57:00,RET-BEN-000237,770200000001,168.00,168.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000237,0.00,[]
LOC-OUT-0002372,QUOTE-LOC-OUT-0002372,COMPLETED,REF-LOC-OUT-0002372,ACC-R3237-001,OUTWARD,R3237,2026-01-19 15:58:00,RET-BEN-000238,770200000001,141.00,141.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000238,0.00,[]
LOC-OUT-0002374,QUOTE-LOC-OUT-0002374,COMPLETED,REF-LOC-OUT-0002374,ACC-R3237-001,OUTWARD,R3237,2026-02-22 15:58:00,RET-BEN-000238,770200000001,152.00,152.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000238,0.00,[]
LOC-OUT-0002376,QUOTE-LOC-OUT-0002376,COMPLETED,REF-LOC-OUT-0002376,ACC-R3237-001,OUTWARD,R3237,2026-03-03 15:58:00,RET-BEN-000238,770200000001,163.00,163.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000238,0.00,[]
LOC-OUT-0002378,QUOTE-LOC-OUT-0002378,COMPLETED,REF-LOC-OUT-0002378,ACC-R3237-001,OUTWARD,R3237,2026-04-06 15:58:00,RET-BEN-000238,770200000001,174.00,174.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000238,0.00,[]
LOC-OUT-0002380,QUOTE-LOC-OUT-0002380,COMPLETED,REF-LOC-OUT-0002380,ACC-R3237-001,OUTWARD,R3237,2026-05-09 15:58:00,RET-BEN-000238,770200000001,185.00,185.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000238,0.00,[]
LOC-OUT-0002382,QUOTE-LOC-OUT-0002382,COMPLETED,REF-LOC-OUT-0002382,ACC-R3238-001,OUTWARD,R3238,2026-01-04 16:59:00,RET-BEN-000239,770200000001,158.00,158.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000239,0.00,[]
LOC-OUT-0002384,QUOTE-LOC-OUT-0002384,COMPLETED,REF-LOC-OUT-0002384,ACC-R3238-001,OUTWARD,R3238,2026-02-07 16:59:00,RET-BEN-000239,770200000001,169.00,169.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000239,0.00,[]
LOC-OUT-0002386,QUOTE-LOC-OUT-0002386,COMPLETED,REF-LOC-OUT-0002386,ACC-R3238-001,OUTWARD,R3238,2026-03-10 16:59:00,RET-BEN-000239,770200000001,180.00,180.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000239,0.00,[]
LOC-OUT-0002388,QUOTE-LOC-OUT-0002388,COMPLETED,REF-LOC-OUT-0002388,ACC-R3238-001,OUTWARD,R3238,2026-04-13 16:59:00,RET-BEN-000239,770200000001,191.00,191.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000239,0.00,[]
LOC-OUT-0002390,QUOTE-LOC-OUT-0002390,COMPLETED,REF-LOC-OUT-0002390,ACC-R3238-001,OUTWARD,R3238,2026-05-16 16:59:00,RET-BEN-000239,770200000001,202.00,202.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000239,0.00,[]
LOC-OUT-0002392,QUOTE-LOC-OUT-0002392,COMPLETED,REF-LOC-OUT-0002392,ACC-R3239-001,OUTWARD,R3239,2026-01-11 17:00:00,RET-BEN-000240,770200000001,175.00,175.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000240,0.00,[]
LOC-OUT-0002394,QUOTE-LOC-OUT-0002394,COMPLETED,REF-LOC-OUT-0002394,ACC-R3239-001,OUTWARD,R3239,2026-02-14 17:00:00,RET-BEN-000240,770200000001,186.00,186.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000240,0.00,[]
LOC-OUT-0002396,QUOTE-LOC-OUT-0002396,COMPLETED,REF-LOC-OUT-0002396,ACC-R3239-001,OUTWARD,R3239,2026-03-17 17:00:00,RET-BEN-000240,770200000001,197.00,197.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000240,0.00,[]
LOC-OUT-0002398,QUOTE-LOC-OUT-0002398,COMPLETED,REF-LOC-OUT-0002398,ACC-R3239-001,OUTWARD,R3239,2026-04-20 17:00:00,RET-BEN-000240,770200000001,208.00,208.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000240,0.00,[]
LOC-OUT-0002400,QUOTE-LOC-OUT-0002400,COMPLETED,REF-LOC-OUT-0002400,ACC-R3239-001,OUTWARD,R3239,2026-05-23 17:00:00,RET-BEN-000240,770200000001,219.00,219.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000240,0.00,[]
LOC-OUT-0002402,QUOTE-LOC-OUT-0002402,COMPLETED,REF-LOC-OUT-0002402,ACC-R3240-001,OUTWARD,R3240,2026-01-18 18:01:00,RET-BEN-000241,770200000001,192.00,192.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000241,0.00,[]
LOC-OUT-0002404,QUOTE-LOC-OUT-0002404,COMPLETED,REF-LOC-OUT-0002404,ACC-R3240-001,OUTWARD,R3240,2026-02-21 18:01:00,RET-BEN-000241,770200000001,203.00,203.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000241,0.00,[]
LOC-OUT-0002406,QUOTE-LOC-OUT-0002406,COMPLETED,REF-LOC-OUT-0002406,ACC-R3240-001,OUTWARD,R3240,2026-03-24 18:01:00,RET-BEN-000241,770200000001,214.00,214.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000241,0.00,[]
LOC-OUT-0002408,QUOTE-LOC-OUT-0002408,COMPLETED,REF-LOC-OUT-0002408,ACC-R3240-001,OUTWARD,R3240,2026-04-05 18:01:00,RET-BEN-000241,770200000001,225.00,225.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000241,0.00,[]
LOC-OUT-0002410,QUOTE-LOC-OUT-0002410,COMPLETED,REF-LOC-OUT-0002410,ACC-R3240-001,OUTWARD,R3240,2026-05-08 18:01:00,RET-BEN-000241,770200000001,236.00,236.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000241,0.00,[]
LOC-OUT-0002412,QUOTE-LOC-OUT-0002412,COMPLETED,REF-LOC-OUT-0002412,ACC-R3241-001,OUTWARD,R3241,2026-01-03 08:02:00,RET-BEN-000242,770200000001,209.00,209.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000242,0.00,[]
LOC-OUT-0002414,QUOTE-LOC-OUT-0002414,COMPLETED,REF-LOC-OUT-0002414,ACC-R3241-001,OUTWARD,R3241,2026-02-06 08:02:00,RET-BEN-000242,770200000001,220.00,220.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000242,0.00,[]
LOC-OUT-0002416,QUOTE-LOC-OUT-0002416,COMPLETED,REF-LOC-OUT-0002416,ACC-R3241-001,OUTWARD,R3241,2026-03-09 08:02:00,RET-BEN-000242,770200000001,231.00,231.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000242,0.00,[]
LOC-OUT-0002418,QUOTE-LOC-OUT-0002418,COMPLETED,REF-LOC-OUT-0002418,ACC-R3241-001,OUTWARD,R3241,2026-04-12 08:02:00,RET-BEN-000242,770200000001,242.00,242.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000242,0.00,[]
LOC-OUT-0002420,QUOTE-LOC-OUT-0002420,COMPLETED,REF-LOC-OUT-0002420,ACC-R3241-001,OUTWARD,R3241,2026-05-15 08:02:00,RET-BEN-000242,770200000001,253.00,253.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000242,0.00,[]
LOC-OUT-0002422,QUOTE-LOC-OUT-0002422,COMPLETED,REF-LOC-OUT-0002422,ACC-R3242-001,OUTWARD,R3242,2026-01-10 09:03:00,RET-BEN-000243,770200000001,226.00,226.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000243,0.00,[]
LOC-OUT-0002424,QUOTE-LOC-OUT-0002424,COMPLETED,REF-LOC-OUT-0002424,ACC-R3242-001,OUTWARD,R3242,2026-02-13 09:03:00,RET-BEN-000243,770200000001,237.00,237.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000243,0.00,[]
LOC-OUT-0002426,QUOTE-LOC-OUT-0002426,COMPLETED,REF-LOC-OUT-0002426,ACC-R3242-001,OUTWARD,R3242,2026-03-16 09:03:00,RET-BEN-000243,770200000001,248.00,248.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000243,0.00,[]
LOC-OUT-0002428,QUOTE-LOC-OUT-0002428,COMPLETED,REF-LOC-OUT-0002428,ACC-R3242-001,OUTWARD,R3242,2026-04-19 09:03:00,RET-BEN-000243,770200000001,259.00,259.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000243,0.00,[]
LOC-OUT-0002430,QUOTE-LOC-OUT-0002430,COMPLETED,REF-LOC-OUT-0002430,ACC-R3242-001,OUTWARD,R3242,2026-05-22 09:03:00,RET-BEN-000243,770200000001,270.00,270.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000243,0.00,[]
LOC-OUT-0002432,QUOTE-LOC-OUT-0002432,COMPLETED,REF-LOC-OUT-0002432,ACC-R3243-001,OUTWARD,R3243,2026-01-17 10:04:00,RET-BEN-000244,770200000001,243.00,243.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000244,0.00,[]
LOC-OUT-0002434,QUOTE-LOC-OUT-0002434,COMPLETED,REF-LOC-OUT-0002434,ACC-R3243-001,OUTWARD,R3243,2026-02-20 10:04:00,RET-BEN-000244,770200000001,254.00,254.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000244,0.00,[]
LOC-OUT-0002436,QUOTE-LOC-OUT-0002436,COMPLETED,REF-LOC-OUT-0002436,ACC-R3243-001,OUTWARD,R3243,2026-03-23 10:04:00,RET-BEN-000244,770200000001,265.00,265.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000244,0.00,[]
LOC-OUT-0002438,QUOTE-LOC-OUT-0002438,COMPLETED,REF-LOC-OUT-0002438,ACC-R3243-001,OUTWARD,R3243,2026-04-04 10:04:00,RET-BEN-000244,770200000001,276.00,276.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000244,0.00,[]
LOC-OUT-0002440,QUOTE-LOC-OUT-0002440,COMPLETED,REF-LOC-OUT-0002440,ACC-R3243-001,OUTWARD,R3243,2026-05-07 10:04:00,RET-BEN-000244,770200000001,287.00,287.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000244,0.00,[]
LOC-OUT-0002442,QUOTE-LOC-OUT-0002442,COMPLETED,REF-LOC-OUT-0002442,ACC-R3244-001,OUTWARD,R3244,2026-01-24 11:05:00,RET-BEN-000245,770200000001,260.00,260.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000245,0.00,[]
LOC-OUT-0002444,QUOTE-LOC-OUT-0002444,COMPLETED,REF-LOC-OUT-0002444,ACC-R3244-001,OUTWARD,R3244,2026-02-05 11:05:00,RET-BEN-000245,770200000001,271.00,271.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000245,0.00,[]
LOC-OUT-0002446,QUOTE-LOC-OUT-0002446,COMPLETED,REF-LOC-OUT-0002446,ACC-R3244-001,OUTWARD,R3244,2026-03-08 11:05:00,RET-BEN-000245,770200000001,282.00,282.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000245,0.00,[]
LOC-OUT-0002448,QUOTE-LOC-OUT-0002448,COMPLETED,REF-LOC-OUT-0002448,ACC-R3244-001,OUTWARD,R3244,2026-04-11 11:05:00,RET-BEN-000245,770200000001,293.00,293.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000245,0.00,[]
LOC-OUT-0002450,QUOTE-LOC-OUT-0002450,COMPLETED,REF-LOC-OUT-0002450,ACC-R3244-001,OUTWARD,R3244,2026-05-14 11:05:00,RET-BEN-000245,770200000001,304.00,304.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000245,0.00,[]
