customer_id,beneficiary_account_number,source,beneficiary_id,customer_type,beneficiary_type,customer_creation_date,beneficiary_account_holder_name,nick_name,is_active,country_of_beneficiary,currency,bank_name,swift_code,beneficiary_created_date,beneficiary_updated_date,legal_type,two_factor_auth_status,cooldown,beneficiary_address_first_line,beneficiary_address_city,beneficiary_address_state,beneficiary_address_country,beneficiary_address_post_code
R3198,770200000001,payment,RET-BEN-000199,RETAIL,local,2023-06-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-27 09:19:00,2023-09-27 10:19:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3199,770200000001,payment,RET-BEN-000200,RETAIL,local,2023-06-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-08 09:20:00,2023-10-08 10:20:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3200,770200000001,payment,RET-BEN-000201,RETAIL,local,2023-07-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-19 09:21:00,2023-10-19 10:21:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3201,770200000001,payment,RET-BEN-000202,RETAIL,local,2023-07-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-30 09:22:00,2023-10-30 10:22:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3202,770200000001,payment,RET-BEN-000203,RETAIL,local,2023-08-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-10 09:23:00,2023-11-10 10:23:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3203,770200000001,payment,RET-BEN-000204,RETAIL,local,2023-08-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-21 09:24:00,2023-11-21 10:24:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3204,770200000001,payment,RET-BEN-000205,RETAIL,local,2023-09-13,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-02 09:25:00,2023-12-02 10:25:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3205,770200000001,payment,RET-BEN-000206,RETAIL,local,2023-09-30,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-13 09:26:00,2023-12-13 10:26:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3206,770200000001,payment,RET-BEN-000207,RETAIL,local,2023-10-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-24 09:27:00,2023-12-24 10:27:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3207,770200000001,payment,RET-BEN-000208,RETAIL,local,2023-11-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-04 09:28:00,2024-01-04 10:28:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3208,770200000001,payment,RET-BEN-000209,RETAIL,local,2023-11-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-15 09:29:00,2024-01-15 10:29:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3209,770200000001,payment,RET-BEN-000210,RETAIL,local,2023-12-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-26 09:30:00,2024-01-26 10:30:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3210,770200000001,payment,RET-BEN-000211,RETAIL,local,2023-12-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-06 09:31:00,2024-02-06 10:31:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3211,770200000001,payment,RET-BEN-000212,RETAIL,local,2024-01-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-17 09:32:00,2024-02-17 10:32:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3212,770200000001,payment,RET-BEN-000213,RETAIL,local,2024-01-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-28 09:33:00,2024-02-28 10:33:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3213,770200000001,payment,RET-BEN-000214,RETAIL,local,2024-02-13,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-10 09:34:00,2024-03-10 10:34:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3214,770200000001,payment,RET-BEN-000215,RETAIL,local,2024-03-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-21 09:35:00,2024-03-21 10:35:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3215,770200000001,payment,RET-BEN-000216,RETAIL,local,2024-03-18,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-01 09:36:00,2024-04-01 10:36:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3216,770200000001,payment,RET-BEN-000217,RETAIL,local,2024-04-04,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-12 09:37:00,2024-04-12 10:37:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3217,770200000001,payment,RET-BEN-000218,RETAIL,local,2024-04-21,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-23 09:38:00,2024-04-23 10:38:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3218,770200000001,payment,RET-BEN-000219,RETAIL,local,2024-05-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-10 09:39:00,2023-01-10 10:39:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3219,770200000001,payment,RET-BEN-000220,RETAIL,local,2024-05-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-21 09:40:00,2023-01-21 10:40:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3220,770200000001,payment,RET-BEN-000221,RETAIL,local,2021-01-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-01 09:41:00,2023-02-01 10:41:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3221,770200000001,payment,RET-BEN-000222,RETAIL,local,2021-01-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-12 09:42:00,2023-02-12 10:42:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3222,770200000001,payment,RET-BEN-000223,RETAIL,local,2021-02-11,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-23 09:43:00,2023-02-23 10:43:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3223,770200000001,payment,RET-BEN-000224,RETAIL,local,2021-02-28,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-06 09:44:00,2023-03-06 10:44:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3224,770200000001,payment,RET-BEN-000225,RETAIL,local,2021-03-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-17 09:45:00,2023-03-17 10:45:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3225,770200000001,payment,RET-BEN-000226,RETAIL,local,2021-04-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-28 09:46:00,2023-03-28 10:46:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3226,770200000001,payment,RET-BEN-000227,RETAIL,local,2021-04-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-08 09:47:00,2023-04-08 10:47:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3227,770200000001,payment,RET-BEN-000228,RETAIL,local,2021-05-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-19 09:48:00,2023-04-19 10:48:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3228,770200000001,payment,RET-BEN-000229,RETAIL,local,2021-05-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-30 09:49:00,2023-04-30 10:49:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3229,770200000001,payment,RET-BEN-000230,RETAIL,local,2021-06-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-11 09:50:00,2023-05-11 10:50:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3230,770200000001,payment,RET-BEN-000231,RETAIL,local,2021-06-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-22 09:51:00,2023-05-22 10:51:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3231,770200000001,payment,RET-BEN-000232,RETAIL,local,2021-07-14,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-02 09:52:00,2023-06-02 10:52:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3232,770200000001,payment,RET-BEN-000233,RETAIL,local,2021-07-31,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-13 09:53:00,2023-06-13 10:53:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3233,770200000001,payment,RET-BEN-000234,RETAIL,local,2021-08-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-24 09:54:00,2023-06-24 10:54:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3234,770200000001,payment,RET-BEN-000235,RETAIL,local,2021-09-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-05 09:55:00,2023-07-05 10:55:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3235,770200000001,payment,RET-BEN-000236,RETAIL,local,2021-09-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-16 09:56:00,2023-07-16 10:56:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3236,770200000001,payment,RET-BEN-000237,RETAIL,local,2021-10-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-27 09:57:00,2023-07-27 10:57:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3237,770200000001,payment,RET-BEN-000238,RETAIL,local,2021-10-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-07 09:58:00,2023-08-07 10:58:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3238,770200000001,payment,RET-BEN-000239,RETAIL,local,2021-11-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-18 09:59:00,2023-08-18 10:59:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3239,770200000001,payment,RET-BEN-000240,RETAIL,local,2021-11-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-29 09:00:00,2023-08-29 10:00:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3240,770200000001,payment,RET-BEN-000241,RETAIL,local,2021-12-14,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-09 09:01:00,2023-09-09 10:01:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3241,770200000001,payment,RET-BEN-000242,RETAIL,local,2021-12-31,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-20 09:02:00,2023-09-20 10:02:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3242,770200000001,payment,RET-BEN-000243,RETAIL,local,2022-01-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-01 09:03:00,2023-10-01 10:03:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3243,770200000001,payment,RET-BEN-000244,RETAIL,local,2022-02-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-12 09:04:00,2023-10-12 10:04:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3244,770200000001,payment,RET-BEN-000245,RETAIL,local,2022-02-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-23 09:05:00,2023-10-23 10:05:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3245,770200000001,payment,RET-BEN-000246,RETAIL,local,2022-03-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-03 09:06:00,2023-11-03 10:06:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3246,770200000001,payment,RET-BEN-000247,RETAIL,local,2022-03-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-14 09:07:00,2023-11-14 10:07:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3247,770200000001,payment,RET-BEN-000248,RETAIL,local,2022-04-12,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-25 09:08:00,2023-11-25 10:08:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3248,770200000001,payment,RET-BEN-000249,RETAIL,local,2022-04-29,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-06 09:09:00,2023-12-06 10:09:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3249,770200000001,payment,RET-BEN-000250,RETAIL,local,2022-05-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-17 09:10:00,2023-12-17 10:10:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3250,770200000001,payment,RET-BEN-000251,RETAIL,local,2022-06-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-28 09:11:00,2023-12-28 10:11:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3251,770200000001,payment,RET-BEN-000252,RETAIL,local,2022-06-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-08 09:12:00,2024-01-08 10:12:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3252,770200000001,payment,RET-BEN-000253,RETAIL,local,2022-07-06,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-19 09:13:00,2024-01-19 10:13:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3253,770200000001,payment,RET-BEN-000254,RETAIL,local,2022-07-23,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-30 09:14:00,2024-01-30 10:14:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3254,770200000001,payment,RET-BEN-000255,RETAIL,local,2022-08-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-10 09:15:00,2024-02-10 10:15:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3255,770200000001,payment,RET-BEN-000256,RETAIL,local,2022-08-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-21 09:16:00,2024-02-21 10:16:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3256,770200000001,payment,RET-BEN-000257,RETAIL,local,2022-09-12,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-03 09:17:00,2024-03-03 10:17:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3257,770200000001,payment,RET-BEN-000258,RETAIL,local,2022-09-29,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-14 09:18:00,2024-03-14 10:18:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3258,770200000001,payment,RET-BEN-000259,RETAIL,local,2022-10-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-25 09:19:00,2024-03-25 10:19:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3259,770200000001,payment,RET-BEN-000260,RETAIL,local,2022-11-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-05 09:20:00,2024-04-05 10:20:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3260,770200000001,payment,RET-BEN-000261,RETAIL,local,2022-11-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-16 09:21:00,2024-04-16 10:21:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3261,770200000001,payment,RET-BEN-000262,RETAIL,local,2022-12-06,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-03 09:22:00,2023-01-03 10:22:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3262,770200000001,payment,RET-BEN-000263,RETAIL,local,2022-12-23,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-14 09:23:00,2023-01-14 10:23:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3263,770200000001,payment,RET-BEN-000264,RETAIL,local,2023-01-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-25 09:24:00,2023-01-25 10:24:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3264,770200000001,payment,RET-BEN-000265,RETAIL,local,2023-01-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-05 09:25:00,2023-02-05 10:25:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3265,770200000001,payment,RET-BEN-000266,RETAIL,local,2023-02-12,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-16 09:26:00,2023-02-16 10:26:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3266,770200000001,payment,RET-BEN-000267,RETAIL,local,2023-03-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-27 09:27:00,2023-02-27 10:27:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3267,770200000001,payment,RET-BEN-000268,RETAIL,local,2023-03-18,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-10 09:28:00,2023-03-10 10:28:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3268,770200000001,payment,RET-BEN-000269,RETAIL,local,2023-04-04,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-21 09:29:00,2023-03-21 10:29:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3269,770200000001,payment,RET-BEN-000270,RETAIL,local,2023-04-21,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-01 09:30:00,2023-04-01 10:30:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3270,770200000001,payment,RET-BEN-000271,RETAIL,local,2023-05-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-12 09:31:00,2023-04-12 10:31:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3271,770200000001,payment,RET-BEN-000272,RETAIL,local,2023-05-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-23 09:32:00,2023-04-23 10:32:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3272,770200000001,payment,RET-BEN-000273,RETAIL,local,2023-06-11,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-04 09:33:00,2023-05-04 10:33:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3273,770200000001,payment,RET-BEN-000274,RETAIL,local,2023-06-28,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-15 09:34:00,2023-05-15 10:34:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3274,770200000001,payment,RET-BEN-000275,RETAIL,local,2023-07-15,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-26 09:35:00,2023-05-26 10:35:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3275,770200000001,payment,RET-BEN-000276,RETAIL,local,2023-08-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-06 09:36:00,2023-06-06 10:36:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3276,770200000001,payment,RET-BEN-000277,RETAIL,local,2023-08-18,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-17 09:37:00,2023-06-17 10:37:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3277,770200000001,payment,RET-BEN-000278,RETAIL,local,2023-09-04,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-28 09:38:00,2023-06-28 10:38:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3278,770200000001,payment,RET-BEN-000279,RETAIL,local,2023-09-21,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-09 09:39:00,2023-07-09 10:39:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3279,770200000001,payment,RET-BEN-000280,RETAIL,local,2023-10-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-20 09:40:00,2023-07-20 10:40:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3280,770200000001,payment,RET-BEN-000281,RETAIL,local,2023-10-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-31 09:41:00,2023-07-31 10:41:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3281,770200000001,payment,RET-BEN-000282,RETAIL,local,2023-11-11,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-11 09:42:00,2023-08-11 10:42:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3282,770200000001,payment,RET-BEN-000283,RETAIL,local,2023-11-28,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-22 09:43:00,2023-08-22 10:43:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3283,770200000001,payment,RET-BEN-000284,RETAIL,local,2023-12-15,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-02 09:44:00,2023-09-02 10:44:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3284,770200000001,payment,RET-BEN-000285,RETAIL,local,2024-01-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-13 09:45:00,2023-09-13 10:45:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3285,770200000001,payment,RET-BEN-000286,RETAIL,local,2024-01-18,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-24 09:46:00,2023-09-24 10:46:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3286,770200000001,payment,RET-BEN-000287,RETAIL,local,2024-02-04,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-05 09:47:00,2023-10-05 10:47:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3287,770200000001,payment,RET-BEN-000288,RETAIL,local,2024-02-21,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-16 09:48:00,2023-10-16 10:48:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3288,770200000001,payment,RET-BEN-000289,RETAIL,local,2024-03-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-27 09:49:00,2023-10-27 10:49:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3289,770200000001,payment,RET-BEN-000290,RETAIL,local,2024-03-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-07 09:50:00,2023-11-07 10:50:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3290,770200000001,payment,RET-BEN-000291,RETAIL,local,2024-04-12,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-18 09:51:00,2023-11-18 10:51:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3291,770200000001,payment,RET-BEN-000292,RETAIL,local,2024-04-29,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-29 09:52:00,2023-11-29 10:52:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3292,770200000001,payment,RET-BEN-000293,RETAIL,local,2024-05-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-10 09:53:00,2023-12-10 10:53:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3293,770200000001,payment,RET-BEN-000294,RETAIL,local,2024-06-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-21 09:54:00,2023-12-21 10:54:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3294,770200000001,payment,RET-BEN-000295,RETAIL,local,2021-01-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-01 09:55:00,2024-01-01 10:55:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3295,770200000001,payment,RET-BEN-000296,RETAIL,local,2021-02-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-12 09:56:00,2024-01-12 10:56:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3296,770200000001,payment,RET-BEN-000297,RETAIL,local,2021-02-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-23 09:57:00,2024-01-23 10:57:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3297,770200000001,payment,RET-BEN-000298,RETAIL,local,2021-03-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-03 09:58:00,2024-02-03 10:58:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
