transfer_id,quote_id,status,reference_number,source_account_id,direction,customer_id,transaction_timestamp,beneficiary_id,beneficiary_account_number,beneficiary_iban,source_amount,target_amount,payment_purpose_key,payment_purpose_name,service_type,source_iban,total_fees,fee_details
LOC-IN-0000549,QUOTE-LOC-IN-0000549,COMPLETED,REF-LOC-IN-0000549,EXT-SRC-000192,INWARD,R1005,2026-07-17 15:05:00,,100000000005,AE070330000100000000005,8450.00,8450.00,PERSONAL_TRANSFER,Personal Transfer,FTS,AE122927000000000000192,0.00,[]
LOC-IN-0000550,QUOTE-LOC-IN-0000550,COMPLETED,REF-LOC-IN-0000550,EXT-SRC-000193,INWARD,R1005,2026-07-18 08:55:00,,100000000005,AE070330000100000000005,8900.00,8900.00,PERSONAL_TRANSFER,Personal Transfer,FTS,AE122937000000000000193,0.00,[]
LOC-IN-0000551,QUOTE-LOC-IN-0000551,COMPLETED,REF-LOC-IN-0000551,EXT-SRC-000194,INWARD,R1005,2026-07-18 12:30:00,,100000000005,AE070330000100000000005,9350.00,9350.00,PERSONAL_TRANSFER,Personal Transfer,FTS,AE122947000000000000194,0.00,[]
LOC-IN-0000557,QUOTE-LOC-IN-0000557,COMPLETED,REF-LOC-IN-0000557,EMPLOYER-PAYROLL-002,INWARD,R1006,2025-08-27 08:15:00,,100000000006,AE070330000100000000006,16200.00,16200.00,SALARY,Salary,FTS,AE127007000000000000600,0.00,[]
LOC-IN-0000558,QUOTE-LOC-IN-0000558,COMPLETED,REF-LOC-IN-0000558,EMPLOYER-PAYROLL-002,INWARD,R1006,2025-09-27 08:15:00,,100000000006,AE070330000100000000006,16200.00,16200.00,SALARY,Salary,FTS,AE127007000000000000600,0.00,[]
LOC-IN-0000559,QUOTE-LOC-IN-0000559,COMPLETED,REF-LOC-IN-0000559,EMPLOYER-PAYROLL-002,INWARD,R1006,2025-10-27 08:15:00,,100000000006,AE070330000100000000006,16200.00,16200.00,SALARY,Salary,FTS,AE127007000000000000600,0.00,[]
LOC-IN-0000560,QUOTE-LOC-IN-0000560,COMPLETED,REF-LOC-IN-0000560,EMPLOYER-PAYROLL-002,INWARD,R1006,2025-11-27 08:15:00,,100000000006,AE070330000100000000006,16200.00,16200.00,SALARY,Salary,FTS,AE127007000000000000600,0.00,[]
LOC-IN-0000561,QUOTE-LOC-IN-0000561,COMPLETED,REF-LOC-IN-0000561,EMPLOYER-PAYROLL-002,INWARD,R1006,2025-12-27 08:15:00,,100000000006,AE070330000100000000006,16200.00,16200.00,SALARY,Salary,FTS,AE127007000000000000600,0.00,[]
LOC-IN-0000562,QUOTE-LOC-IN-0000562,COMPLETED,REF-LOC-IN-0000562,EMPLOYER-PAYROLL-002,INWARD,R1006,2026-01-27 08:15:00,,100000000006,AE070330000100000000006,16200.00,16200.00,SALARY,Salary,FTS,AE127007000000000000600,0.00,[]
LOC-IN-0000563,QUOTE-LOC-IN-0000563,COMPLETED,REF-LOC-IN-0000563,EMPLOYER-PAYROLL-002,INWARD,R1006,2026-02-27 08:15:00,,100000000006,AE070330000100000000006,16200.00,16200.00,SALARY,Salary,FTS,AE127007000000000000600,0.00,[]
LOC-IN-0000564,QUOTE-LOC-IN-0000564,COMPLETED,REF-LOC-IN-0000564,EMPLOYER-PAYROLL-002,INWARD,R1006,2026-03-27 08:15:00,,100000000006,AE070330000100000000006,16200.00,16200.00,SALARY,Salary,FTS,AE127007000000000000600,0.00,[]
LOC-IN-0000565,QUOTE-LOC-IN-0000565,COMPLETED,REF-LOC-IN-0000565,EMPLOYER-PAYROLL-002,INWARD,R1006,2026-04-27 08:15:00,,100000000006,AE070330000100000000006,16200.00,16200.00,SALARY,Salary,FTS,AE127007000000000000600,0.00,[]
LOC-IN-0000566,QUOTE-LOC-IN-0000566,COMPLETED,REF-LOC-IN-0000566,EMPLOYER-PAYROLL-002,INWARD,R1006,2026-05-27 08:15:00,,100000000006,AE070330000100000000006,16200.00,16200.00,SALARY,Salary,FTS,AE127007000000000000600,0.00,[]
LOC-IN-0000567,QUOTE-LOC-IN-0000567,COMPLETED,REF-LOC-IN-0000567,EMPLOYER-PAYROLL-002,INWARD,R1006,2026-06-27 08:15:00,,100000000006,AE070330000100000000006,16200.00,16200.00,SALARY,Salary,FTS,AE127007000000000000600,0.00,[]
LOC-IN-0000568,QUOTE-LOC-IN-0000568,COMPLETED,REF-LOC-IN-0000568,EMPLOYER-PAYROLL-002,INWARD,R1006,2026-07-27 08:15:00,,100000000006,AE070330000100000000006,16200.00,16200.00,SALARY,Salary,FTS,AE127007000000000000600,0.00,[]
LOC-IN-0000570,QUOTE-LOC-IN-0000570,COMPLETED,REF-LOC-IN-0000570,EXT-SRC-000207,INWARD,R1007,2026-07-17 11:00:00,,100000000007,AE070330000100000000007,1800.00,1800.00,ACCOUNT_FUNDING,Account Funding,FTS,AE123077000000000000207,0.00,[]
